date,store_id,sku_id,sales_amount,in_promotion,pb_order
2021/1/1,281,368803058,1.96,0,0
2021/1/1,281,368803068,1.168,0,0
2021/1/1,281,368803069,1.144,0,0
2021/1/1,281,368803073,0.79,0,0
2021/1/1,281,368803076,1.565,0,0
2021/1/1,281,368803081,1.022,0,0
2021/1/1,281,368803082,1.1,0,0
2021/1/1,281,368803093,0.538,0,0
2021/1/1,281,368803095,2,0,0
2021/1/1,281,368803097,0.93,0,0
2021/1/1,281,368803099,1.695,0,0
2021/1/1,281,368803102,0.5,0,0
2021/1/1,281,368803106,2.955,1,0
2021/1/1,281,368803107,4.127,0,0
2021/1/1,281,368803108,0.52,0,0
2021/1/1,281,368803110,7.179,1,0
2021/1/1,281,368803114,0.316,0,0
2021/1/1,281,368803115,0.294,0,0
2021/1/1,281,368803117,0.604,0,0
2021/1/1,281,368803118,0.64,0,0
2021/1/1,281,368803121,2.174,0,0
2021/1/1,281,368803123,0.244,0,0
2021/1/1,281,368803124,0.206,0,0
2021/1/1,281,368803127,0.868,0,0
2021/1/1,281,368803130,0.08,0,0
2021/1/1,281,368803132,2.41,0,0
2021/1/1,281,368803133,2.521,0,0
2021/1/1,281,368803136,0.41,0,0
2021/1/1,281,368803137,0.31,0,0
2021/1/1,281,368803147,1.442,0,0
2021/1/1,281,368803161,1.84,0,0
2021/1/1,281,368803163,2.508,1,0
2021/1/1,281,368803167,0.66,0,0
2021/1/1,281,368803191,2.4,0,0
2021/1/1,281,368803193,1.252,0,0
2021/1/1,281,368803198,0.802,0,0
2021/1/1,281,368803204,0.268,0,0
2021/1/1,281,368803205,0.244,0,0
2021/1/1,281,368803317,1.014,0,0
2021/1/1,281,368803320,0.644,0,0
2021/1/1,281,368803328,1,0,0
2021/1/1,281,368803331,1,0,0
2021/1/1,281,368803332,1,0,0
2021/1/1,281,368803335,6,0,0
2021/1/1,281,368803358,0.524,0,0
2021/1/1,281,368803395,1,0,0
2021/1/1,281,368803408,5,0,0
2021/1/1,281,368803417,1,0,0
2021/1/1,281,368803420,0.542,0,0
2021/1/1,281,368803423,0.982,0,0
2021/1/1,281,368803424,1.014,0,0
2021/1/1,281,368803425,0.892,0,0
2021/1/1,281,368803426,0.954,0,0
2021/1/1,281,368803540,15.11,1,0
2021/1/1,281,368804058,0.5,0,0
2021/1/1,281,368804067,1,0,0
2021/1/1,281,368804155,1,0,0
2021/1/1,281,368804175,1,0,0
2021/1/1,281,368804196,1,0,0
2021/1/1,281,368804227,1,0,0
2021/1/1,281,368804272,1,0,0
2021/1/1,281,368804277,5,0,0
2021/1/1,281,368804281,1,0,0
2021/1/1,281,368804284,1,0,0
2021/1/1,281,368804287,1,0,0
2021/1/1,281,368804306,1,0,0
2021/1/1,281,368804368,1,0,0
2021/1/1,281,368804410,1,0,0
2021/1/1,281,368804427,5,0,0
2021/1/1,281,368804503,1,0,0
2021/1/1,281,368804524,1,0,0
2021/1/1,281,368804588,1,0,0
2021/1/1,281,368804606,1,0,0
2021/1/1,281,368805027,3,0,0
2021/1/1,281,368805720,5,0,0
2021/1/1,281,368805891,1,0,0
2021/1/1,281,368805898,1,0,0
2021/1/1,281,368805900,1,0,0
2021/1/1,281,368806388,2.57,0,0
2021/1/1,281,368806391,0.57,0,0
2021/1/1,281,368806726,2.534,0,0
2021/1/1,281,368806731,2,0,0
2021/1/1,281,368806742,7.238,1,0
2021/1/1,281,368810842,1.083,0,0
2021/1/1,281,368810843,1.845,0,0
2021/1/1,281,368810844,0.735,0,0
2021/1/1,281,368810846,2.679,0,0
2021/1/1,281,368810872,0.475,0,0
2021/1/1,281,368810877,2.175,0,0
2021/1/1,281,368814723,1,0,0
2021/1/1,281,368814724,1,0,0
2021/1/1,281,368814725,1,0,0
2021/1/1,281,368814726,1,0,0
2021/1/1,281,368814824,1,0,0
2021/1/1,281,368814825,2,0,0
2021/1/1,281,368815033,1,0,0
2021/1/1,281,368815405,6.004,0,0
2021/1/1,281,368815406,2.332,1,0
2021/1/1,281,368815534,1,0,0
2021/1/1,281,368815570,3,0,0
2021/1/1,281,368815615,1,0,0
2021/1/1,281,368815662,1,0,0
2021/1/1,281,368815665,2.068,1,0
2021/1/1,281,368815720,2.895,0,0
2021/1/1,281,368815724,2,0,0
2021/1/1,281,368815867,1.03,0,0
2021/1/1,281,368815881,2,0,0
2021/1/1,281,368815894,1.76,0,0
2021/1/1,281,368816057,1,0,0
2021/1/1,281,368816081,1,0,0
2021/1/1,281,368816106,1,0,0
2021/1/1,281,368816191,2.522,0,0
2021/1/1,281,368816213,3.145,1,0
2021/1/1,281,368816238,35,0,0
2021/1/1,281,368816239,1.25,0,0
2021/1/1,281,368816240,0.855,0,0
2021/1/1,281,368816263,1,0,0
2021/1/1,281,368816300,1,0,0
2021/1/1,281,368816302,0.94,0,0
2021/1/1,281,368816956,1,0,0
2021/1/1,281,368817382,4,0,0
2021/1/1,281,368817383,1,0,0
2021/1/1,281,368817384,2,0,0
2021/1/1,281,368817385,3,0,0
2021/1/1,281,368817440,1,0,0
2021/1/1,281,368817447,1,0,0
2021/1/1,281,368817448,2,0,0
2021/1/1,281,368817449,1,0,0
2021/1/1,281,368817450,1,0,0
2021/1/1,281,368817460,4,1,0
2021/1/1,281,368817515,1,0,0
2021/1/1,281,368817536,18,0,0
2021/1/1,281,368817542,2,0,0
2021/1/1,281,368817853,2,0,0
2021/1/1,281,368817854,1,0,0
2021/1/1,281,368817858,1,0,0
2021/1/1,281,368817861,1,0,0
2021/1/1,281,368817862,2,0,0
2021/1/1,281,368817867,1.042,0,0
2021/1/1,281,368817869,46,0,0
2021/1/1,281,368817871,1.102,0,0
2021/1/1,281,368817874,2,0,0
2021/1/1,281,368817875,4,0,0
2021/1/1,281,368817877,5,0,0
2021/1/1,281,368817883,3,0,0
2021/1/1,281,368817884,1,0,0
2021/1/1,281,368818084,1,0,0
2021/1/1,281,368818207,1,0,0
2021/1/1,281,368818208,2,0,0
2021/1/1,281,368818272,12,0,0
2021/1/1,281,368818614,0.35,0,0
2021/1/1,281,368818994,2,0,0
2021/1/1,281,368818995,1,0,0
2021/1/1,281,368818997,3,0,0
2021/1/1,281,368819002,2,0,0
2021/1/1,281,368819419,5,0,0
2021/1/1,281,368819601,1,0,0
2021/1/1,281,368819740,0.46,0,0
2021/1/1,281,368819743,6.1,0,0
2021/1/1,281,368819745,1.368,1,0
2021/1/1,281,368819747,6.582,0,0
2021/1/1,281,368819751,1,0,0
2021/1/1,281,368819753,0.172,0,0
2021/1/1,281,368819757,0.106,0,0
2021/1/1,281,368819767,3.596,0,0
2021/1/1,281,368819768,0.254,0,0
2021/1/1,281,368819769,0.468,0,0
2021/1/1,281,368819771,1.226,0,0
2021/1/1,281,368819772,1.184,0,0
2021/1/1,281,368819773,16.622,1,0
2021/1/1,281,368819777,0.5,0,0
2021/1/1,281,368819781,3.432,0,0
2021/1/1,281,368819787,0.344,0,0
2021/1/1,281,368819822,1,0,0
2021/1/1,281,368820036,1,0,0
2021/1/1,281,368820041,2,0,0
2021/1/1,281,368820184,4,0,0
2021/1/1,281,368820282,2,0,0
2021/1/1,281,368820283,1,0,0
2021/1/1,291,368802559,13,0,0
2021/1/1,291,368802608,7.68,0,0
2021/1/1,291,368802633,0.35,0,0
2021/1/1,291,368802638,6,0,0
2021/1/1,291,368802665,1.725,0,0
2021/1/1,291,368802732,4,0,0
2021/1/1,291,368802772,1.285,0,0
2021/1/1,291,368802774,3.04,0,0
2021/1/1,291,368802786,0.485,0,0
2021/1/1,291,368802795,4.28,0,0
2021/1/1,291,368802814,0.67,0,0
2021/1/1,291,368802819,0.86,0,0
2021/1/1,291,368802826,0.51,0,0
2021/1/1,291,368802836,0.815,0,0
2021/1/1,291,368802872,2.96,0,0
2021/1/1,291,368802875,2.246,0,0
2021/1/1,291,368802876,0.82,0,0
2021/1/1,291,368802878,0.888,0,0
2021/1/1,291,368802883,3.02,0,0
2021/1/1,291,368802884,1.807,0,0
2021/1/1,291,368802885,3.003,0,0
2021/1/1,291,368802891,1,0,0
2021/1/1,291,368802892,0.53,0,0
2021/1/1,291,368802896,2.862,0,0
2021/1/1,291,368802898,4.956,0,0
2021/1/1,291,368802900,1.192,0,0
2021/1/1,291,368802901,1.942,0,0
2021/1/1,291,368802908,1.014,0,0
2021/1/1,291,368802911,0.865,0,0
2021/1/1,291,368802912,1.344,0,0
2021/1/1,291,368802914,1.894,0,0
2021/1/1,291,368802922,1.536,0,0
2021/1/1,291,368802925,1.216,0,0
2021/1/1,291,368802935,1.918,0,0
2021/1/1,291,368802936,4.039,0,0
2021/1/1,291,368802941,2.04,0,0
2021/1/1,291,368802958,2.033,0,0
2021/1/1,291,368802959,0.65,0,0
2021/1/1,291,368802965,1,0,0
2021/1/1,291,368802967,4.56,0,0
2021/1/1,291,368802970,3.089,0,0
2021/1/1,291,368802971,2.065,0,0
2021/1/1,291,368802972,1.655,0,0
2021/1/1,291,368802973,1.05,0,0
2021/1/1,291,368802974,1.145,0,0
2021/1/1,291,368802983,0.886,0,0
2021/1/1,291,368802985,0.095,0,0
2021/1/1,291,368802988,3.655,0,0
2021/1/1,291,368802992,1.255,0,0
2021/1/1,291,368802993,1.19,0,0
2021/1/1,291,368802994,1.865,0,0
2021/1/1,291,368802995,1.33,0,0
2021/1/1,291,368802998,8.135,0,0
2021/1/1,291,368803000,3.37,0,0
2021/1/1,291,368803001,1.36,0,0
2021/1/1,291,368803004,1.145,0,0
2021/1/1,291,368803007,1.405,0,0
2021/1/1,291,368803009,3.92,0,0
2021/1/1,291,368803013,3.04,0,0
2021/1/1,291,368803014,23.16,0,0
2021/1/1,291,368803015,1.79,0,0
2021/1/1,291,368803030,1.702,0,0
2021/1/1,291,368803031,0.52,0,0
2021/1/1,291,368803032,0.918,0,0
2021/1/1,291,368803033,1.104,0,0
2021/1/1,291,368803034,0.793,0,0
2021/1/1,291,368803036,0.38,0,0
2021/1/1,291,368803039,2,0,0
2021/1/1,291,368803040,0.232,0,0
2021/1/1,291,368803041,1.145,0,0
2021/1/1,291,368803045,5.972,0,0
2021/1/1,291,368803049,7.201,0,0
2021/1/1,291,368803052,4.024,0,0
2021/1/1,291,368803054,2.43,0,0
2021/1/1,291,368803057,0.35,0,0
2021/1/1,291,368803058,0.985,0,0
2021/1/1,291,368803061,1.852,0,0
2021/1/1,291,368803062,0.68,0,0
2021/1/1,291,368803068,9.488,0,0
2021/1/1,291,368803069,4.598,0,0
2021/1/1,291,368803070,0.332,0,0
2021/1/1,291,368803074,2.811,0,0
2021/1/1,291,368803075,1.325,0,0
2021/1/1,291,368803076,1.015,0,0
2021/1/1,291,368803081,1.046,0,0
2021/1/1,291,368803082,2.243,0,0
2021/1/1,291,368803084,1.008,0,0
2021/1/1,291,368803093,0.73,0,0
2021/1/1,291,368803095,1,0,0
2021/1/1,291,368803097,1.01,0,0
2021/1/1,291,368803099,0.565,0,0
2021/1/1,291,368803102,4.24,0,0
2021/1/1,291,368803105,2,0,0
2021/1/1,291,368803106,1.23,0,0
2021/1/1,291,368803107,3.998,0,0
2021/1/1,291,368803108,3.145,0,0
2021/1/1,291,368803110,3.165,0,0
2021/1/1,291,368803112,1.424,0,0
2021/1/1,291,368803114,0.52,0,0
2021/1/1,291,368803115,0.602,0,0
2021/1/1,291,368803116,0.614,0,0
2021/1/1,291,368803117,0.328,0,0
2021/1/1,291,368803118,0.322,0,0
2021/1/1,291,368803121,0.694,0,0
2021/1/1,291,368803123,0.5,0,0
2021/1/1,291,368803125,3,0,0
2021/1/1,291,368803127,0.234,0,0
2021/1/1,291,368803128,2,0,0
2021/1/1,291,368803130,0.338,0,0
2021/1/1,291,368803132,3.695,0,0
2021/1/1,291,368803134,1.4,0,0
2021/1/1,291,368803136,0.598,0,0
2021/1/1,291,368803137,0.668,0,0
2021/1/1,291,368803138,0.658,0,0
2021/1/1,291,368803147,3.074,0,0
2021/1/1,291,368803151,3.368,0,0
2021/1/1,291,368803156,2.174,0,0
2021/1/1,291,368803161,1.882,0,0
2021/1/1,291,368803163,2.878,0,0
2021/1/1,291,368803167,0.97,0,0
2021/1/1,291,368803191,1.762,0,0
2021/1/1,291,368803193,0.718,0,0
2021/1/1,291,368803198,0.374,0,0
2021/1/1,291,368803223,0.482,0,0
2021/1/1,291,368803287,3.775,0,0
2021/1/1,291,368803317,0.495,0,0
2021/1/1,291,368803318,1.53,0,0
2021/1/1,291,368803319,0.505,0,0
2021/1/1,291,368803320,1.025,0,0
2021/1/1,291,368803328,1,0,0
2021/1/1,291,368803330,2,0,0
2021/1/1,291,368803331,1,0,0
2021/1/1,291,368803332,1,0,0
2021/1/1,291,368803335,7,0,0
2021/1/1,291,368803336,21,0,0
2021/1/1,291,368803344,2,0,0
2021/1/1,291,368803355,0.47,0,0
2021/1/1,291,368803367,0.71,0,0
2021/1/1,291,368803370,0.99,0,0
2021/1/1,291,368803397,2,0,0
2021/1/1,291,368803423,0.246,0,0
2021/1/1,291,368803424,0.346,0,0
2021/1/1,291,368803425,0.304,0,0
2021/1/1,291,368803426,0.274,0,0
2021/1/1,291,368803427,0.304,0,0
2021/1/1,291,368803429,2.724,0,0
2021/1/1,291,368803540,5.362,0,0
2021/1/1,291,368804016,1,0,0
2021/1/1,291,368804038,3,0,0
2021/1/1,291,368804059,3,0,0
2021/1/1,291,368804079,1,0,0
2021/1/1,291,368804080,2,0,0
2021/1/1,291,368804084,1,0,0
2021/1/1,291,368804096,1,0,0
2021/1/1,291,368804105,2,0,0
2021/1/1,291,368804108,2,0,0
2021/1/1,291,368804109,1,0,0
2021/1/1,291,368804146,1,0,0
2021/1/1,291,368804147,1,0,0
2021/1/1,291,368804154,1,0,0
2021/1/1,291,368804155,2,0,0
2021/1/1,291,368804156,1,0,0
2021/1/1,291,368804182,3,0,0
2021/1/1,291,368804187,1,0,0
2021/1/1,291,368804190,1,0,0
2021/1/1,291,368804197,1,0,0
2021/1/1,291,368804219,1,0,0
2021/1/1,291,368804227,1,0,0
2021/1/1,291,368804229,1,0,0
2021/1/1,291,368804260,1,0,0
2021/1/1,291,368804264,1,0,0
2021/1/1,291,368804271,3,0,0
2021/1/1,291,368804275,1,0,0
2021/1/1,291,368804277,2,0,0
2021/1/1,291,368804287,3,0,0
2021/1/1,291,368804308,4,0,0
2021/1/1,291,368804314,1,0,0
2021/1/1,291,368804318,6,0,0
2021/1/1,291,368804335,2,0,0
2021/1/1,291,368804403,2,0,0
2021/1/1,291,368804524,1,0,0
2021/1/1,291,368804533,1,0,0
2021/1/1,291,368804574,1,0,0
2021/1/1,291,368804591,1,0,0
2021/1/1,291,368804608,1,0,0
2021/1/1,291,368804621,2,0,0
2021/1/1,291,368804656,5,0,0
2021/1/1,291,368804801,1,0,0
2021/1/1,291,368805027,2,0,0
2021/1/1,291,368805677,2,0,0
2021/1/1,291,368805706,13,0,0
2021/1/1,291,368805716,1,0,0
2021/1/1,291,368805717,2,0,0
2021/1/1,291,368805891,1,0,0
2021/1/1,291,368805893,2,0,0
2021/1/1,291,368805898,1,0,0
2021/1/1,291,368805900,1,0,0
2021/1/1,291,368805930,1,0,0
2021/1/1,291,368805934,1,0,0
2021/1/1,291,368805942,0.885,0,0
2021/1/1,291,368806388,0.84,0,0
2021/1/1,291,368806728,0.622,0,0
2021/1/1,291,368806734,19,0,0
2021/1/1,291,368806735,0.852,0,0
2021/1/1,291,368806736,0.284,0,0
2021/1/1,291,368806738,0.996,0,0
2021/1/1,291,368806740,0.52,0,0
2021/1/1,291,368807010,1.174,0,0
2021/1/1,291,368807011,0.682,0,0
2021/1/1,291,368807014,3.122,0,0
2021/1/1,291,368807015,3.762,0,0
2021/1/1,291,368807016,4.196,0,0
2021/1/1,291,368807062,1.34,0,0
2021/1/1,291,368807083,2.38,0,0
2021/1/1,291,368810842,1.945,0,0
2021/1/1,291,368810843,2.53,0,0
2021/1/1,291,368810844,0.82,0,0
2021/1/1,291,368810846,1.26,0,0
2021/1/1,291,368810877,2.907,0,0
2021/1/1,291,368814723,1,0,0
2021/1/1,291,368814724,1,0,0
2021/1/1,291,368814726,1,0,0
2021/1/1,291,368814727,1,0,0
2021/1/1,291,368814728,1,0,0
2021/1/1,291,368814737,0.742,0,0
2021/1/1,291,368814824,2,0,0
2021/1/1,291,368814825,3,0,0
2021/1/1,291,368814929,9.682,0,0
2021/1/1,291,368814930,5.958,0,0
2021/1/1,291,368814931,4.68,1,0
2021/1/1,291,368814932,0.336,0,0
2021/1/1,291,368814933,1.18,0,0
2021/1/1,291,368814935,0.29,0,0
2021/1/1,291,368814936,1.878,0,0
2021/1/1,291,368814937,0.968,0,0
2021/1/1,291,368814941,1.176,0,0
2021/1/1,291,368814942,0.446,0,0
2021/1/1,291,368814943,0.15,0,0
2021/1/1,291,368814945,0.31,0,0
2021/1/1,291,368814952,3,0,0
2021/1/1,291,368815405,2.688,0,0
2021/1/1,291,368815406,1.16,0,0
2021/1/1,291,368815494,1,0,0
2021/1/1,291,368815570,5,0,0
2021/1/1,291,368815602,3,0,0
2021/1/1,291,368815605,3,0,0
2021/1/1,291,368815606,5,0,0
2021/1/1,291,368815608,2,0,0
2021/1/1,291,368815613,1,0,0
2021/1/1,291,368815614,1,0,0
2021/1/1,291,368815635,1.345,0,0
2021/1/1,291,368815651,1,0,0
2021/1/1,291,368815776,4,0,0
2021/1/1,291,368815804,1,0,0
2021/1/1,291,368815881,10,0,0
2021/1/1,291,368815882,1,0,0
2021/1/1,291,368815886,1,0,0
2021/1/1,291,368815888,1,0,0
2021/1/1,291,368815976,2,0,0
2021/1/1,291,368815985,0.6,0,0
2021/1/1,291,368815993,6.914,0,0
2021/1/1,291,368816002,0.45,0,0
2021/1/1,291,368816003,0.354,0,0
2021/1/1,291,368816070,1,0,0
2021/1/1,291,368816080,2,0,0
2021/1/1,291,368816081,2,0,0
2021/1/1,291,368816105,2,0,0
2021/1/1,291,368816106,2,0,0
2021/1/1,291,368816128,1,0,0
2021/1/1,291,368816191,1.12,0,0
2021/1/1,291,368816239,2.77,0,0
2021/1/1,291,368816240,3.295,0,0
2021/1/1,291,368816261,1,0,0
2021/1/1,291,368816264,2,0,0
2021/1/1,291,368816302,1.28,0,0
2021/1/1,291,368817084,3,0,0
2021/1/1,291,368817208,1,0,0
2021/1/1,291,368817354,3,0,0
2021/1/1,291,368817382,4,0,0
2021/1/1,291,368817383,3,0,0
2021/1/1,291,368817384,3,0,0
2021/1/1,291,368817385,4,0,0
2021/1/1,291,368817439,1,0,0
2021/1/1,291,368817441,4,0,0
2021/1/1,291,368817443,1,0,0
2021/1/1,291,368817448,1,0,0
2021/1/1,291,368817460,1,0,0
2021/1/1,291,368817498,1,0,0
2021/1/1,291,368817509,2,0,0
2021/1/1,291,368817674,1.219,0,0
2021/1/1,291,368817883,6,0,0
2021/1/1,291,368817884,1,0,0
2021/1/1,291,368817969,1,0,0
2021/1/1,291,368818071,1,0,0
2021/1/1,291,368818072,2,0,0
2021/1/1,291,368818084,1,0,0
2021/1/1,291,368818085,1,0,0
2021/1/1,291,368818126,2,0,0
2021/1/1,291,368818169,0.978,0,0
2021/1/1,291,368818208,1,0,0
2021/1/1,291,368818614,1.164,0,0
2021/1/1,291,368818669,2,0,0
2021/1/1,291,368818881,2,0,0
2021/1/1,291,368818994,1,0,0
2021/1/1,291,368818996,1,0,0
2021/1/1,291,368819000,1,0,0
2021/1/1,291,368819298,1,0,0
2021/1/1,291,368819387,1,0,0
2021/1/1,291,368819388,2,0,0
2021/1/1,291,368819389,3,0,0
2021/1/1,291,368819390,2,0,0
2021/1/1,291,368819392,6,0,0
2021/1/1,291,368819393,2,0,0
2021/1/1,291,368819399,1,0,0
2021/1/1,291,368819400,1,0,0
2021/1/1,291,368819403,1,0,0
2021/1/1,291,368819419,10,0,0
2021/1/1,291,368819446,1,0,0
2021/1/1,291,368819535,1,0,0
2021/1/1,291,368819536,1,0,0
2021/1/1,291,368819538,1,0,0
2021/1/1,291,368819658,2,0,0
2021/1/1,291,368819674,1.54,0,0
2021/1/1,291,368819723,2,0,0
2021/1/1,291,368819795,1,0,0
2021/1/1,291,368819809,2,0,0
2021/1/1,291,368819821,2,0,0
2021/1/1,291,368819868,2,0,0
2021/1/1,291,368819992,3,0,0
2021/1/1,291,368820010,1,0,0
2021/1/1,291,368820014,2,0,0
2021/1/1,291,368820035,1,0,0
2021/1/1,291,368820041,4,0,0
2021/1/1,291,368820107,1,0,0
2021/1/1,291,368820110,0.316,0,0
2021/1/1,291,368820112,0.492,0,0
2021/1/1,291,368820115,1,0,0
2021/1/1,291,368820116,3,0,0
2021/1/1,291,368820132,0.5,0,0
2021/1/1,291,368820146,4,0,0
2021/1/1,291,368820184,3,0,0
2021/1/1,291,368820225,1,0,0
2021/1/1,291,368820234,1,0,0
2021/1/1,347,368802586,1.56,0,0
2021/1/1,347,368802608,27.001,0,0
2021/1/1,347,368802826,0.155,0,0
2021/1/1,347,368802872,0.778,0,0
2021/1/1,347,368802875,0.776,0,0
2021/1/1,347,368802878,0.465,0,0
2021/1/1,347,368802883,2.175,0,0
2021/1/1,347,368802884,1.788,0,0
2021/1/1,347,368802885,1.03,0,0
2021/1/1,347,368802888,0.614,0,0
2021/1/1,347,368802892,0.336,0,0
2021/1/1,347,368802896,1.348,0,0
2021/1/1,347,368802898,0.795,0,0
2021/1/1,347,368802900,1.484,0,0
2021/1/1,347,368802901,1.248,0,0
2021/1/1,347,368802908,0.84,0,0
2021/1/1,347,368802909,0.891,0,0
2021/1/1,347,368802911,0.878,0,0
2021/1/1,347,368802912,0.345,0,0
2021/1/1,347,368802913,1.005,0,0
2021/1/1,347,368802914,1.175,0,0
2021/1/1,347,368802922,0.94,0,0
2021/1/1,347,368802925,0.48,0,0
2021/1/1,347,368802932,1.228,0,0
2021/1/1,347,368802936,1.547,0,0
2021/1/1,347,368802941,0.76,0,0
2021/1/1,347,368802948,0.95,0,0
2021/1/1,347,368802952,0.555,0,0
2021/1/1,347,368802958,2.613,0,0
2021/1/1,347,368802959,0.5,0,0
2021/1/1,347,368802962,0.832,0,0
2021/1/1,347,368802963,1.948,0,0
2021/1/1,347,368802964,1.027,0,0
2021/1/1,347,368802966,0.965,0,0
2021/1/1,347,368802967,0.904,0,0
2021/1/1,347,368802970,2.463,0,0
2021/1/1,347,368802971,1.101,0,0
2021/1/1,347,368802972,2.986,0,0
2021/1/1,347,368802973,0.89,0,0
2021/1/1,347,368802974,0.626,0,0
2021/1/1,347,368802976,8.874,0,0
2021/1/1,347,368802983,0.548,0,0
2021/1/1,347,368802988,3.291,0,0
2021/1/1,347,368802990,1.001,0,0
2021/1/1,347,368802992,1.551,0,0
2021/1/1,347,368802994,1.24,0,0
2021/1/1,347,368802998,4.29,0,0
2021/1/1,347,368803000,2.38,0,0
2021/1/1,347,368803007,0.99,0,0
2021/1/1,347,368803009,1.983,0,0
2021/1/1,347,368803013,2.138,0,0
2021/1/1,347,368803014,108.922,1,0
2021/1/1,347,368803015,1.056,0,0
2021/1/1,347,368803030,1.725,0,0
2021/1/1,347,368803031,0.63,0,0
2021/1/1,347,368803032,1.269,0,0
2021/1/1,347,368803033,0.35,0,0
2021/1/1,347,368803034,0.34,0,0
2021/1/1,347,368803036,1.25,0,0
2021/1/1,347,368803037,0.435,0,0
2021/1/1,347,368803038,0.414,0,0
2021/1/1,347,368803039,1.686,0,0
2021/1/1,347,368803040,0.238,0,0
2021/1/1,347,368803041,1.172,0,0
2021/1/1,347,368803044,2.432,0,0
2021/1/1,347,368803045,1.686,0,0
2021/1/1,347,368803046,0.746,0,0
2021/1/1,347,368803049,4.318,0,0
2021/1/1,347,368803051,23.323,1,0
2021/1/1,347,368803052,2.499,0,0
2021/1/1,347,368803054,3.047,0,0
2021/1/1,347,368803056,0.8,0,0
2021/1/1,347,368803058,1.692,0,0
2021/1/1,347,368803061,0.395,0,0
2021/1/1,347,368803062,0.546,0,0
2021/1/1,347,368803068,4.078,0,0
2021/1/1,347,368803069,1.786,0,0
2021/1/1,347,368803073,0.712,0,0
2021/1/1,347,368803074,1.019,0,0
2021/1/1,347,368803076,0.956,0,0
2021/1/1,347,368803082,1.164,0,0
2021/1/1,347,368803087,1.102,0,0
2021/1/1,347,368803093,0.114,0,0
2021/1/1,347,368803097,0.94,0,0
2021/1/1,347,368803099,1.04,0,0
2021/1/1,347,368803101,1.244,0,0
2021/1/1,347,368803102,1.978,0,0
2021/1/1,347,368803105,2,0,0
2021/1/1,347,368803106,2.254,0,0
2021/1/1,347,368803107,3.222,0,0
2021/1/1,347,368803108,1.264,0,0
2021/1/1,347,368803110,1.814,0,0
2021/1/1,347,368803112,1.706,0,0
2021/1/1,347,368803114,0.36,0,0
2021/1/1,347,368803115,0.97,0,0
2021/1/1,347,368803117,0.405,0,0
2021/1/1,347,368803118,0.656,0,0
2021/1/1,347,368803121,1.158,0,0
2021/1/1,347,368803123,0.5,0,0
2021/1/1,347,368803124,0.42,0,0
2021/1/1,347,368803127,0.446,0,0
2021/1/1,347,368803130,0.249,0,0
2021/1/1,347,368803132,3.64,0,0
2021/1/1,347,368803133,1.315,0,0
2021/1/1,347,368803137,0.324,0,0
2021/1/1,347,368803138,0.24,0,0
2021/1/1,347,368803145,2.734,0,0
2021/1/1,347,368803147,3.67,0,0
2021/1/1,347,368803161,1.322,0,0
2021/1/1,347,368803163,3.944,1,0
2021/1/1,347,368803166,1.14,0,0
2021/1/1,347,368803190,0.296,0,0
2021/1/1,347,368803191,1.216,0,0
2021/1/1,347,368803193,0.448,0,0
2021/1/1,347,368803204,0.944,0,0
2021/1/1,347,368803316,1.054,0,0
2021/1/1,347,368803317,2.106,0,0
2021/1/1,347,368803318,1.088,0,0
2021/1/1,347,368803320,1.07,0,0
2021/1/1,347,368803323,0.52,0,0
2021/1/1,347,368803328,1,0,0
2021/1/1,347,368803330,1,0,0
2021/1/1,347,368803335,2,0,0
2021/1/1,347,368803344,10,0,0
2021/1/1,347,368803358,0.534,0,0
2021/1/1,347,368803395,1,0,0
2021/1/1,347,368803399,1,0,0
2021/1/1,347,368803408,10,0,0
2021/1/1,347,368803417,3,0,0
2021/1/1,347,368803423,0.665,0,0
2021/1/1,347,368803424,0.645,0,0
2021/1/1,347,368803425,0.61,0,0
2021/1/1,347,368803426,0.61,0,0
2021/1/1,347,368803540,18.407,1,0
2021/1/1,347,368804006,2,0,0
2021/1/1,347,368804063,1,0,0
2021/1/1,347,368804100,1,0,0
2021/1/1,347,368804146,2,0,0
2021/1/1,347,368804154,1,0,0
2021/1/1,347,368804182,1,0,0
2021/1/1,347,368804258,1,0,0
2021/1/1,347,368804269,1,0,0
2021/1/1,347,368804271,2,0,0
2021/1/1,347,368804280,1,0,0
2021/1/1,347,368804283,1,0,0
2021/1/1,347,368804308,1,0,0
2021/1/1,347,368804335,2,0,0
2021/1/1,347,368804380,1,0,0
2021/1/1,347,368804427,1,0,0
2021/1/1,347,368804524,1,0,0
2021/1/1,347,368804547,1,0,0
2021/1/1,347,368804591,4,0,0
2021/1/1,347,368804617,1,0,0
2021/1/1,347,368804632,1,0,0
2021/1/1,347,368805027,1,0,0
2021/1/1,347,368805900,1,0,0
2021/1/1,347,368806395,1,0,0
2021/1/1,347,368806726,3.866,0,0
2021/1/1,347,368806728,0.956,0,0
2021/1/1,347,368806742,6.952,1,0
2021/1/1,347,368807010,1.632,0,0
2021/1/1,347,368807014,1.712,0,0
2021/1/1,347,368807015,1.3,0,0
2021/1/1,347,368807016,3.864,0,0
2021/1/1,347,368807083,6.29,0,0
2021/1/1,347,368810842,2.039,0,0
2021/1/1,347,368810843,1.878,0,0
2021/1/1,347,368810844,1.818,0,0
2021/1/1,347,368810846,0.834,0,0
2021/1/1,347,368810871,1.014,0,0
